GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AJZAE001,AJ1TE001,AJ1TE002,AJ1TE003
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Block Group Code,Consolidated City Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Area/Alaska Native Area (Reservation or Statistical Entity Only) Code,American Indian Area (Off-Reservation Trust Land Only)/Hawaiian Home Land Code,Tribal Subdivision/Remainder Code,Alaska Native Regional Corporation Code,Metropolitan Statistical Area/Micropolitan Statistical Area Code,Combined Statistical Area Code,Metropolitan Division Code,New England City and Town Area Code,Combined New England City and Town Area Code,New England City and Town Area Division Code,Urban Area Code,"Congressional District (2019-2021, 116th Congress) Code",State Legislative District (Upper Chamber) Code,State Legislative District (Lower Chamber) Code,5-Digit ZIP Code Tabulation Area Code,Subminor Civil Division Code,School District (Elementary)/Remainder Code,School District (Secondary)/Remainder Code,School District (Unified)/Remainder Code,Public Use Microdata Sample Area (PUMA) Code,Area Name,Tribal Census Tract Code,Tribal Block Group Code,Median household income in the past 12 months (in 2018 inflation-adjusted dollars),Total,Occupied,Vacant
"G24003107006071","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700607","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7006.07, Montgomery County, Maryland",,,186875,553,553,0
"G24003107006072","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700607","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7006.07, Montgomery County, Maryland",,,105486,466,453,13
"G24003107006073","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700607","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7006.07, Montgomery County, Maryland",,,217974,598,510,88
"G24003107006074","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700607","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7006.07, Montgomery County, Maryland",,,184881,880,880,0
"G24003107006081","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700608","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7006.08, Montgomery County, Maryland",,,214583,560,508,52
"G24003107006082","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700608","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7006.08, Montgomery County, Maryland",,,246016,884,855,29
"G24003107006083","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700608","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7006.08, Montgomery County, Maryland",,,250001,359,352,7
"G24003107006101","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700610","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7006.10, Montgomery County, Maryland",,,152386,703,679,24
"G24003107006111","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700611","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7006.11, Montgomery County, Maryland",,,205000,667,648,19
"G24003107006112","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700611","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7006.11, Montgomery County, Maryland",,,181458,1145,1066,79
"G24003107006131","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700613","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7006.13, Montgomery County, Maryland",,,110583,723,723,0
"G24003107006132","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700613","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7006.13, Montgomery County, Maryland",,,154783,810,762,48
"G24003107006133","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700613","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7006.13, Montgomery County, Maryland",,,162440,287,287,0
"G24003107006134","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700613","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7006.13, Montgomery County, Maryland",,,69708,429,429,0
"G24003107006141","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700614","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7006.14, Montgomery County, Maryland",,,61898,825,745,80
"G24003107006142","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700614","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7006.14, Montgomery County, Maryland",,,118438,334,334,0
"G24003107006143","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700614","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7006.14, Montgomery County, Maryland",,,71635,1126,1126,0
"G24003107006151","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700615","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7006.15, Montgomery County, Maryland",,,185167,454,454,0
"G24003107006152","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700615","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7006.15, Montgomery County, Maryland",,,185147,521,502,19
"G24003107006161","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700616","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7006.16, Montgomery County, Maryland",,,132173,409,409,0
"G24003107006162","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700616","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7006.16, Montgomery County, Maryland",,,154375,657,657,0
"G24003107006163","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700616","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7006.16, Montgomery County, Maryland",,,185469,532,532,0
"G24003107007041","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700704","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7007.04, Montgomery County, Maryland",,,83077,362,312,50
"G24003107007042","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700704","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7007.04, Montgomery County, Maryland",,,118056,630,560,70
"G24003107007043","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700704","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7007.04, Montgomery County, Maryland",,,35402,267,225,42
"G24003107007061","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700706","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7007.06, Montgomery County, Maryland",,,77102,1346,1305,41
"G24003107007062","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700706","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7007.06, Montgomery County, Maryland",,,88594,394,376,18
"G24003107007101","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700710","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7007.10, Montgomery County, Maryland",,,107938,535,407,128
"G24003107007102","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700710","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7007.10, Montgomery County, Maryland",,,123875,289,289,0
"G24003107007103","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700710","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7007.10, Montgomery County, Maryland",,,127036,409,409,0
"G24003107007104","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700710","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7007.10, Montgomery County, Maryland",,,77071,536,536,0
"G24003107007105","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700710","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 7007.10, Montgomery County, Maryland",,,147188,333,333,0
"G24003107007111","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700711","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7007.11, Montgomery County, Maryland",,,92738,820,790,30
"G24003107007112","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700711","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7007.11, Montgomery County, Maryland",,,118929,778,778,0
"G24003107007113","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700711","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7007.11, Montgomery County, Maryland",,,93125,494,485,9
"G24003107007131","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700713","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7007.13, Montgomery County, Maryland",,,69861,595,524,71
"G24003107007132","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700713","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7007.13, Montgomery County, Maryland",,,68917,579,579,0
"G24003107007133","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700713","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7007.13, Montgomery County, Maryland",,,38462,965,934,31
"G24003107007151","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700715","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7007.15, Montgomery County, Maryland",,,94167,636,636,0
"G24003107007152","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700715","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7007.15, Montgomery County, Maryland",,,110682,524,524,0
"G24003107007153","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700715","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7007.15, Montgomery County, Maryland",,,123375,265,249,16
"G24003107007154","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700715","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7007.15, Montgomery County, Maryland",,,100658,340,340,0
"G24003107007161","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700716","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7007.16, Montgomery County, Maryland",,,105146,797,785,12
"G24003107007162","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700716","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7007.16, Montgomery County, Maryland",,,84917,1341,1307,34
"G24003107007163","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700716","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7007.16, Montgomery County, Maryland",,,150958,619,619,0
"G24003107007171","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700717","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7007.17, Montgomery County, Maryland",,,64688,1031,1031,0
"G24003107007172","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700717","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7007.17, Montgomery County, Maryland",,,70898,436,436,0
"G24003107007173","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700717","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7007.17, Montgomery County, Maryland",,,72829,817,817,0
"G24003107007174","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700717","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7007.17, Montgomery County, Maryland",,,63210,314,314,0
"G24003107007181","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700718","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7007.18, Montgomery County, Maryland",,,112396,1979,1970,9
"G24003107007182","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700718","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7007.18, Montgomery County, Maryland",,,96250,820,757,63
"G24003107007191","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700719","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7007.19, Montgomery County, Maryland",,,67143,580,580,0
"G24003107007192","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700719","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7007.19, Montgomery County, Maryland",,,73415,1264,1202,62
"G24003107007193","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700719","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7007.19, Montgomery County, Maryland",,,65678,1339,1199,140
"G24003107007201","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700720","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7007.20, Montgomery County, Maryland",,,78125,586,564,22
"G24003107007202","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700720","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7007.20, Montgomery County, Maryland",,,112333,548,500,48
"G24003107007211","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700721","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7007.21, Montgomery County, Maryland",,,43568,656,631,25
"G24003107007212","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700721","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7007.21, Montgomery County, Maryland",,,48958,803,754,49
"G24003107007221","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700722","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7007.22, Montgomery County, Maryland",,,73750,938,893,45
"G24003107007222","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700722","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7007.22, Montgomery County, Maryland",,,79896,258,258,0
"G24003107007223","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700722","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7007.22, Montgomery County, Maryland",,,74875,777,693,84
"G24003107007231","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700723","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7007.23, Montgomery County, Maryland",,,40577,838,774,64
"G24003107007232","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700723","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7007.23, Montgomery County, Maryland",,,67604,772,680,92
"G24003107007233","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700723","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7007.23, Montgomery County, Maryland",,,75375,430,385,45
"G24003107007241","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700724","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7007.24, Montgomery County, Maryland",,,46475,1318,1266,52
"G24003107008101","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700810","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.10, Montgomery County, Maryland",,,110000,268,262,6
"G24003107008102","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700810","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7008.10, Montgomery County, Maryland",,,98750,818,774,44
"G24003107008103","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700810","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7008.10, Montgomery County, Maryland",,,98958,716,650,66
"G24003107008111","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700811","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.11, Montgomery County, Maryland",,,83160,508,449,59
"G24003107008112","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700811","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7008.11, Montgomery County, Maryland",,,76641,407,297,110
"G24003107008113","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700811","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7008.11, Montgomery County, Maryland",,,64063,668,609,59
"G24003107008121","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700812","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.12, Montgomery County, Maryland",,,61528,1070,986,84
"G24003107008122","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700812","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7008.12, Montgomery County, Maryland",,,160060,649,623,26
"G24003107008131","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700813","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.13, Montgomery County, Maryland",,,104737,413,352,61
"G24003107008132","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700813","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7008.13, Montgomery County, Maryland",,,58313,392,392,0
"G24003107008133","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700813","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7008.13, Montgomery County, Maryland",,,126250,399,399,0
"G24003107008134","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700813","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7008.13, Montgomery County, Maryland",,,59509,873,765,108
"G24003107008151","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700815","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.15, Montgomery County, Maryland",,,139461,940,852,88
"G24003107008152","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700815","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7008.15, Montgomery County, Maryland",,,81063,898,857,41
"G24003107008153","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700815","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7008.15, Montgomery County, Maryland",,,67925,269,182,87
"G24003107008154","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700815","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7008.15, Montgomery County, Maryland",,,64688,428,399,29
"G24003107008161","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700816","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.16, Montgomery County, Maryland",,,91103,757,757,0
"G24003107008162","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700816","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7008.16, Montgomery County, Maryland",,,85693,761,713,48
"G24003107008163","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700816","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7008.16, Montgomery County, Maryland",,,101917,655,655,0
"G24003107008164","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700816","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7008.16, Montgomery County, Maryland",,,71681,687,641,46
"G24003107008171","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700817","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.17, Montgomery County, Maryland",,,105301,654,611,43
"G24003107008172","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700817","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7008.17, Montgomery County, Maryland",,,89671,1013,1013,0
"G24003107008173","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700817","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7008.17, Montgomery County, Maryland",,,106475,1820,1752,68
"G24003107008181","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700818","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.18, Montgomery County, Maryland",,,79600,497,400,97
"G24003107008182","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700818","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7008.18, Montgomery County, Maryland",,,57528,803,803,0
"G24003107008183","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700818","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7008.18, Montgomery County, Maryland",,,78509,592,530,62
"G24003107008184","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700818","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7008.18, Montgomery County, Maryland",,,54483,771,723,48
"G24003107008191","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700819","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.19, Montgomery County, Maryland",,,104091,396,396,0
"G24003107008192","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700819","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7008.19, Montgomery County, Maryland",,,97083,517,517,0
"G24003107008193","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700819","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7008.19, Montgomery County, Maryland",,,100938,1061,1061,0
"G24003107008194","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700819","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7008.19, Montgomery County, Maryland",,,98835,462,462,0
"G24003107008201","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700820","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.20, Montgomery County, Maryland",,,75402,1027,984,43
"G24003107008221","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700822","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.22, Montgomery County, Maryland",,,68750,702,687,15
"G24003107008231","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700823","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.23, Montgomery County, Maryland",,,124833,983,898,85
"G24003107008232","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700823","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7008.23, Montgomery County, Maryland",,,189167,220,220,0
"G24003107008241","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700824","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.24, Montgomery County, Maryland",,,136203,1060,969,91
"G24003107008261","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700826","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.26, Montgomery County, Maryland",,,62083,735,664,71
"G24003107008262","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700826","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7008.26, Montgomery County, Maryland",,,153125,1069,1019,50
"G24003107008263","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700826","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7008.26, Montgomery County, Maryland",,,171118,950,839,111
"G24003107008281","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700828","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.28, Montgomery County, Maryland",,,153000,873,850,23
"G24003107008291","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700829","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.29, Montgomery County, Maryland",,,146417,561,561,0
"G24003107008292","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700829","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7008.29, Montgomery County, Maryland",,,95735,762,734,28
"G24003107008301","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700830","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.30, Montgomery County, Maryland",,,75833,1145,1094,51
"G24003107008321","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700832","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.32, Montgomery County, Maryland",,,72855,1021,957,64
"G24003107008331","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700833","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.33, Montgomery County, Maryland",,,94792,477,454,23
"G24003107008332","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700833","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7008.33, Montgomery County, Maryland",,,84083,862,716,146
"G24003107008341","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700834","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.34, Montgomery County, Maryland",,,118194,374,315,59
"G24003107008342","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700834","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7008.34, Montgomery County, Maryland",,,91250,545,545,0
"G24003107008343","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700834","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7008.34, Montgomery County, Maryland",,,62813,849,821,28
"G24003107008351","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700835","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7008.35, Montgomery County, Maryland",,,127604,489,489,0
"G24003107008352","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700835","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7008.35, Montgomery County, Maryland",,,122440,873,873,0
"G24003107009011","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700901","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7009.01, Montgomery County, Maryland",,,80886,1536,1429,107
"G24003107009012","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700901","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7009.01, Montgomery County, Maryland",,,83750,966,867,99
"G24003107009021","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700902","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7009.02, Montgomery County, Maryland",,,71250,708,690,18
"G24003107009022","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700902","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7009.02, Montgomery County, Maryland",,,113382,613,562,51
"G24003107009031","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700903","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7009.03, Montgomery County, Maryland",,,72750,777,755,22
"G24003107009041","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700904","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7009.04, Montgomery County, Maryland",,,63056,1119,936,183
"G24003107009042","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700904","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7009.04, Montgomery County, Maryland",,,53405,518,511,7
"G24003107009051","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700905","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7009.05, Montgomery County, Maryland",,,79375,702,702,0
"G24003107009052","2014-2018",,,"Maryland","24","Montgomery County","031",,,"700905","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7009.05, Montgomery County, Maryland",,,60729,1060,985,75
