,gis_join_match_code,state_code,county_name,county_code,census_tract_code,block_group_code,area_name,medhsinc,total,occupied,vacant,full_bg_int,occrate
3595,G24051002005001,24,Baltimore city,510,200500,1,"Block Group 1, Census Tract 2005, Baltimore city, Maryland",,179,76,103,24051002005001,0.4245810055865922
3596,G24051002005002,24,Baltimore city,510,200500,2,"Block Group 2, Census Tract 2005, Baltimore city, Maryland",88776.0,337,207,130,24051002005002,0.6142433234421365
3597,G24051002005003,24,Baltimore city,510,200500,3,"Block Group 3, Census Tract 2005, Baltimore city, Maryland",33713.0,256,117,139,24051002005003,0.45703125
3598,G24051002005004,24,Baltimore city,510,200500,4,"Block Group 4, Census Tract 2005, Baltimore city, Maryland",21250.0,304,182,122,24051002005004,0.5986842105263158
3599,G24051002005005,24,Baltimore city,510,200500,5,"Block Group 5, Census Tract 2005, Baltimore city, Maryland",31078.0,439,377,62,24051002005005,0.8587699316628702
3600,G24051002006001,24,Baltimore city,510,200600,1,"Block Group 1, Census Tract 2006, Baltimore city, Maryland",31310.0,412,258,154,24051002006001,0.6262135922330098
3601,G24051002006002,24,Baltimore city,510,200600,2,"Block Group 2, Census Tract 2006, Baltimore city, Maryland",31827.0,393,223,170,24051002006002,0.5674300254452926
3602,G24051002006003,24,Baltimore city,510,200600,3,"Block Group 3, Census Tract 2006, Baltimore city, Maryland",37692.0,376,320,56,24051002006003,0.851063829787234
3603,G24051002007011,24,Baltimore city,510,200701,1,"Block Group 1, Census Tract 2007.01, Baltimore city, Maryland",34972.0,374,339,35,24051002007011,0.9064171122994652
3604,G24051002007012,24,Baltimore city,510,200701,2,"Block Group 2, Census Tract 2007.01, Baltimore city, Maryland",31510.0,500,387,113,24051002007012,0.774
3605,G24051002007013,24,Baltimore city,510,200701,3,"Block Group 3, Census Tract 2007.01, Baltimore city, Maryland",38125.0,419,354,65,24051002007013,0.8448687350835322
3606,G24051002007014,24,Baltimore city,510,200701,4,"Block Group 4, Census Tract 2007.01, Baltimore city, Maryland",64625.0,432,395,37,24051002007014,0.9143518518518519
3607,G24051002007015,24,Baltimore city,510,200701,5,"Block Group 5, Census Tract 2007.01, Baltimore city, Maryland",23917.0,392,333,59,24051002007015,0.8494897959183674
3608,G24051002007021,24,Baltimore city,510,200702,1,"Block Group 1, Census Tract 2007.02, Baltimore city, Maryland",,212,129,83,24051002007021,0.6084905660377359
3609,G24051002007022,24,Baltimore city,510,200702,2,"Block Group 2, Census Tract 2007.02, Baltimore city, Maryland",43478.0,389,268,121,24051002007022,0.6889460154241646
3610,G24051002008001,24,Baltimore city,510,200800,1,"Block Group 1, Census Tract 2008, Baltimore city, Maryland",28333.0,397,298,99,24051002008001,0.7506297229219143
3611,G24051002008002,24,Baltimore city,510,200800,2,"Block Group 2, Census Tract 2008, Baltimore city, Maryland",44844.0,392,308,84,24051002008002,0.7857142857142857
3612,G24051002008003,24,Baltimore city,510,200800,3,"Block Group 3, Census Tract 2008, Baltimore city, Maryland",48333.0,259,184,75,24051002008003,0.7104247104247104
3613,G24051002101001,24,Baltimore city,510,210100,1,"Block Group 1, Census Tract 2101, Baltimore city, Maryland",54148.0,411,319,92,24051002101001,0.7761557177615572
3614,G24051002101002,24,Baltimore city,510,210100,2,"Block Group 2, Census Tract 2101, Baltimore city, Maryland",65000.0,759,648,111,24051002101002,0.8537549407114624
3615,G24051002102001,24,Baltimore city,510,210200,1,"Block Group 1, Census Tract 2102, Baltimore city, Maryland",54194.0,778,610,168,24051002102001,0.7840616966580977
3616,G24051002102002,24,Baltimore city,510,210200,2,"Block Group 2, Census Tract 2102, Baltimore city, Maryland",29514.0,949,726,223,24051002102002,0.7650158061116965
3617,G24051002201001,24,Baltimore city,510,220100,1,"Block Group 1, Census Tract 2201, Baltimore city, Maryland",68984.0,521,521,0,24051002201001,1.0
3618,G24051002201002,24,Baltimore city,510,220100,2,"Block Group 2, Census Tract 2201, Baltimore city, Maryland",51402.0,1234,1218,16,24051002201002,0.9870340356564019
3619,G24051002201003,24,Baltimore city,510,220100,3,"Block Group 3, Census Tract 2201, Baltimore city, Maryland",177885.0,155,120,35,24051002201003,0.7741935483870968
3620,G24051002201004,24,Baltimore city,510,220100,4,"Block Group 4, Census Tract 2201, Baltimore city, Maryland",128250.0,442,405,37,24051002201004,0.916289592760181
3621,G24051002301001,24,Baltimore city,510,230100,1,"Block Group 1, Census Tract 2301, Baltimore city, Maryland",92438.0,508,473,35,24051002301001,0.9311023622047244
3622,G24051002301002,24,Baltimore city,510,230100,2,"Block Group 2, Census Tract 2301, Baltimore city, Maryland",45625.0,401,328,73,24051002301002,0.8179551122194514
3623,G24051002302001,24,Baltimore city,510,230200,1,"Block Group 1, Census Tract 2302, Baltimore city, Maryland",99632.0,516,434,82,24051002302001,0.8410852713178295
3624,G24051002302002,24,Baltimore city,510,230200,2,"Block Group 2, Census Tract 2302, Baltimore city, Maryland",118750.0,565,520,45,24051002302002,0.9203539823008849
3625,G24051002303001,24,Baltimore city,510,230300,1,"Block Group 1, Census Tract 2303, Baltimore city, Maryland",105000.0,164,164,0,24051002303001,1.0
3626,G24051002303002,24,Baltimore city,510,230300,2,"Block Group 2, Census Tract 2303, Baltimore city, Maryland",108333.0,602,566,36,24051002303002,0.9401993355481728
3627,G24051002401001,24,Baltimore city,510,240100,1,"Block Group 1, Census Tract 2401, Baltimore city, Maryland",139398.0,1312,1192,120,24051002401001,0.9085365853658537
3628,G24051002401002,24,Baltimore city,510,240100,2,"Block Group 2, Census Tract 2401, Baltimore city, Maryland",111321.0,514,421,93,24051002401002,0.8190661478599222
3629,G24051002402001,24,Baltimore city,510,240200,1,"Block Group 1, Census Tract 2402, Baltimore city, Maryland",144181.0,1206,1047,159,24051002402001,0.8681592039800995
3630,G24051002402002,24,Baltimore city,510,240200,2,"Block Group 2, Census Tract 2402, Baltimore city, Maryland",125000.0,378,378,0,24051002402002,1.0
3631,G24051002403001,24,Baltimore city,510,240300,1,"Block Group 1, Census Tract 2403, Baltimore city, Maryland",118304.0,494,467,27,24051002403001,0.9453441295546559
3632,G24051002403002,24,Baltimore city,510,240300,2,"Block Group 2, Census Tract 2403, Baltimore city, Maryland",97583.0,353,305,48,24051002403002,0.8640226628895185
3633,G24051002403003,24,Baltimore city,510,240300,3,"Block Group 3, Census Tract 2403, Baltimore city, Maryland",127440.0,280,265,15,24051002403003,0.9464285714285714
3634,G24051002404001,24,Baltimore city,510,240400,1,"Block Group 1, Census Tract 2404, Baltimore city, Maryland",95347.0,532,445,87,24051002404001,0.8364661654135338
3635,G24051002404002,24,Baltimore city,510,240400,2,"Block Group 2, Census Tract 2404, Baltimore city, Maryland",94773.0,241,210,31,24051002404002,0.8713692946058091
3636,G24051002404003,24,Baltimore city,510,240400,3,"Block Group 3, Census Tract 2404, Baltimore city, Maryland",117143.0,520,484,36,24051002404003,0.9307692307692308
3637,G24051002501011,24,Baltimore city,510,250101,1,"Block Group 1, Census Tract 2501.01, Baltimore city, Maryland",36394.0,599,599,0,24051002501011,1.0
3638,G24051002501012,24,Baltimore city,510,250101,2,"Block Group 2, Census Tract 2501.01, Baltimore city, Maryland",63273.0,1111,1014,97,24051002501012,0.9126912691269127
3639,G24051002501021,24,Baltimore city,510,250102,1,"Block Group 1, Census Tract 2501.02, Baltimore city, Maryland",47500.0,492,406,86,24051002501021,0.8252032520325203
3640,G24051002501022,24,Baltimore city,510,250102,2,"Block Group 2, Census Tract 2501.02, Baltimore city, Maryland",38458.0,856,825,31,24051002501022,0.9637850467289719
3641,G24051002501031,24,Baltimore city,510,250103,1,"Block Group 1, Census Tract 2501.03, Baltimore city, Maryland",18342.0,686,609,77,24051002501031,0.8877551020408163
3642,G24051002501032,24,Baltimore city,510,250103,2,"Block Group 2, Census Tract 2501.03, Baltimore city, Maryland",53500.0,316,254,62,24051002501032,0.8037974683544303
3643,G24051002501033,24,Baltimore city,510,250103,3,"Block Group 3, Census Tract 2501.03, Baltimore city, Maryland",51250.0,351,329,22,24051002501033,0.9373219373219374
3644,G24051002501034,24,Baltimore city,510,250103,4,"Block Group 4, Census Tract 2501.03, Baltimore city, Maryland",39808.0,431,362,69,24051002501034,0.839907192575406
3645,G24051002502031,24,Baltimore city,510,250203,1,"Block Group 1, Census Tract 2502.03, Baltimore city, Maryland",40350.0,434,381,53,24051002502031,0.8778801843317973
3646,G24051002502032,24,Baltimore city,510,250203,2,"Block Group 2, Census Tract 2502.03, Baltimore city, Maryland",36250.0,409,343,66,24051002502032,0.8386308068459658
3647,G24051002502041,24,Baltimore city,510,250204,1,"Block Group 1, Census Tract 2502.04, Baltimore city, Maryland",17794.0,521,464,57,24051002502041,0.8905950095969289
3648,G24051002502042,24,Baltimore city,510,250204,2,"Block Group 2, Census Tract 2502.04, Baltimore city, Maryland",14896.0,1154,1020,134,24051002502042,0.8838821490467937
3649,G24051002502051,24,Baltimore city,510,250205,1,"Block Group 1, Census Tract 2502.05, Baltimore city, Maryland",,16,16,0,24051002502051,1.0
3650,G24051002502052,24,Baltimore city,510,250205,2,"Block Group 2, Census Tract 2502.05, Baltimore city, Maryland",37063.0,504,441,63,24051002502052,0.875
3651,G24051002502053,24,Baltimore city,510,250205,3,"Block Group 3, Census Tract 2502.05, Baltimore city, Maryland",44250.0,382,311,71,24051002502053,0.8141361256544503
3652,G24051002502054,24,Baltimore city,510,250205,4,"Block Group 4, Census Tract 2502.05, Baltimore city, Maryland",41513.0,504,385,119,24051002502054,0.7638888888888888
3653,G24051002502055,24,Baltimore city,510,250205,5,"Block Group 5, Census Tract 2502.05, Baltimore city, Maryland",41563.0,402,323,79,24051002502055,0.8034825870646766
3654,G24051002502061,24,Baltimore city,510,250206,1,"Block Group 1, Census Tract 2502.06, Baltimore city, Maryland",43750.0,336,297,39,24051002502061,0.8839285714285714
3655,G24051002502062,24,Baltimore city,510,250206,2,"Block Group 2, Census Tract 2502.06, Baltimore city, Maryland",76458.0,388,312,76,24051002502062,0.8041237113402062
3656,G24051002502063,24,Baltimore city,510,250206,3,"Block Group 3, Census Tract 2502.06, Baltimore city, Maryland",56042.0,310,253,57,24051002502063,0.8161290322580645
3657,G24051002502071,24,Baltimore city,510,250207,1,"Block Group 1, Census Tract 2502.07, Baltimore city, Maryland",33884.0,519,455,64,24051002502071,0.8766859344894027
3658,G24051002502072,24,Baltimore city,510,250207,2,"Block Group 2, Census Tract 2502.07, Baltimore city, Maryland",35000.0,414,362,52,24051002502072,0.8743961352657005
3659,G24051002503011,24,Baltimore city,510,250301,1,"Block Group 1, Census Tract 2503.01, Baltimore city, Maryland",73828.0,414,245,169,24051002503011,0.5917874396135265
3660,G24051002503012,24,Baltimore city,510,250301,2,"Block Group 2, Census Tract 2503.01, Baltimore city, Maryland",18125.0,646,573,73,24051002503012,0.8869969040247678
3661,G24051002503031,24,Baltimore city,510,250303,1,"Block Group 1, Census Tract 2503.03, Baltimore city, Maryland",39777.0,245,229,16,24051002503031,0.9346938775510204
3662,G24051002503032,24,Baltimore city,510,250303,2,"Block Group 2, Census Tract 2503.03, Baltimore city, Maryland",34342.0,392,332,60,24051002503032,0.8469387755102041
3663,G24051002503033,24,Baltimore city,510,250303,3,"Block Group 3, Census Tract 2503.03, Baltimore city, Maryland",40375.0,325,311,14,24051002503033,0.9569230769230769
3664,G24051002504011,24,Baltimore city,510,250401,1,"Block Group 1, Census Tract 2504.01, Baltimore city, Maryland",26389.0,763,600,163,24051002504011,0.7863695937090432
3665,G24051002504012,24,Baltimore city,510,250401,2,"Block Group 2, Census Tract 2504.01, Baltimore city, Maryland",50875.0,324,243,81,24051002504012,0.75
3666,G24051002504013,24,Baltimore city,510,250401,3,"Block Group 3, Census Tract 2504.01, Baltimore city, Maryland",52177.0,486,314,172,24051002504013,0.6460905349794238
3667,G24051002504021,24,Baltimore city,510,250402,1,"Block Group 1, Census Tract 2504.02, Baltimore city, Maryland",66759.0,595,354,241,24051002504021,0.5949579831932773
3668,G24051002504022,24,Baltimore city,510,250402,2,"Block Group 2, Census Tract 2504.02, Baltimore city, Maryland",2499.0,260,200,60,24051002504022,0.7692307692307693
3669,G24051002504023,24,Baltimore city,510,250402,3,"Block Group 3, Census Tract 2504.02, Baltimore city, Maryland",51932.0,649,479,170,24051002504023,0.7380585516178737
3670,G24051002504024,24,Baltimore city,510,250402,4,"Block Group 4, Census Tract 2504.02, Baltimore city, Maryland",56991.0,586,503,83,24051002504024,0.8583617747440273
3671,G24051002505001,24,Baltimore city,510,250500,1,"Block Group 1, Census Tract 2505, Baltimore city, Maryland",,0,0,0,24051002505001,
3672,G24051002505002,24,Baltimore city,510,250500,2,"Block Group 2, Census Tract 2505, Baltimore city, Maryland",,125,35,90,24051002505002,0.28
3673,G24051002505003,24,Baltimore city,510,250500,3,"Block Group 3, Census Tract 2505, Baltimore city, Maryland",48818.0,612,447,165,24051002505003,0.7303921568627451
3674,G24051002505004,24,Baltimore city,510,250500,4,"Block Group 4, Census Tract 2505, Baltimore city, Maryland",34475.0,703,366,337,24051002505004,0.5206258890469416
3675,G24051002505005,24,Baltimore city,510,250500,5,"Block Group 5, Census Tract 2505, Baltimore city, Maryland",35840.0,1047,822,225,24051002505005,0.7851002865329513
3676,G24051002506001,24,Baltimore city,510,250600,1,"Block Group 1, Census Tract 2506, Baltimore city, Maryland",,0,0,0,24051002506001,
3677,G24051002601011,24,Baltimore city,510,260101,1,"Block Group 1, Census Tract 2601.01, Baltimore city, Maryland",49028.0,370,329,41,24051002601011,0.8891891891891892
3678,G24051002601012,24,Baltimore city,510,260101,2,"Block Group 2, Census Tract 2601.01, Baltimore city, Maryland",90000.0,306,232,74,24051002601012,0.7581699346405228
3679,G24051002601013,24,Baltimore city,510,260101,3,"Block Group 3, Census Tract 2601.01, Baltimore city, Maryland",42208.0,657,610,47,24051002601013,0.928462709284627
3680,G24051002601014,24,Baltimore city,510,260101,4,"Block Group 4, Census Tract 2601.01, Baltimore city, Maryland",61546.0,349,293,56,24051002601014,0.839541547277937
3681,G24051002601015,24,Baltimore city,510,260101,5,"Block Group 5, Census Tract 2601.01, Baltimore city, Maryland",78750.0,415,387,28,24051002601015,0.9325301204819277
3682,G24051002601021,24,Baltimore city,510,260102,1,"Block Group 1, Census Tract 2601.02, Baltimore city, Maryland",49688.0,471,396,75,24051002601021,0.8407643312101911
3683,G24051002601022,24,Baltimore city,510,260102,2,"Block Group 2, Census Tract 2601.02, Baltimore city, Maryland",,297,251,46,24051002601022,0.8451178451178452
3684,G24051002601023,24,Baltimore city,510,260102,3,"Block Group 3, Census Tract 2601.02, Baltimore city, Maryland",55273.0,276,217,59,24051002601023,0.7862318840579711
3685,G24051002601024,24,Baltimore city,510,260102,4,"Block Group 4, Census Tract 2601.02, Baltimore city, Maryland",55586.0,305,269,36,24051002601024,0.8819672131147541
3686,G24051002601025,24,Baltimore city,510,260102,5,"Block Group 5, Census Tract 2601.02, Baltimore city, Maryland",67222.0,626,480,146,24051002601025,0.7667731629392971
3687,G24051002602011,24,Baltimore city,510,260201,1,"Block Group 1, Census Tract 2602.01, Baltimore city, Maryland",40036.0,486,387,99,24051002602011,0.7962962962962963
3688,G24051002602012,24,Baltimore city,510,260201,2,"Block Group 2, Census Tract 2602.01, Baltimore city, Maryland",85573.0,586,559,27,24051002602012,0.9539249146757679
3689,G24051002602013,24,Baltimore city,510,260201,3,"Block Group 3, Census Tract 2602.01, Baltimore city, Maryland",25391.0,277,277,0,24051002602013,1.0
3690,G24051002602014,24,Baltimore city,510,260201,4,"Block Group 4, Census Tract 2602.01, Baltimore city, Maryland",25694.0,1149,1084,65,24051002602014,0.9434290687554395
3691,G24051002602021,24,Baltimore city,510,260202,1,"Block Group 1, Census Tract 2602.02, Baltimore city, Maryland",,214,61,153,24051002602021,0.2850467289719626
3692,G24051002602022,24,Baltimore city,510,260202,2,"Block Group 2, Census Tract 2602.02, Baltimore city, Maryland",36695.0,1200,1036,164,24051002602022,0.8633333333333333
3693,G24051002602023,24,Baltimore city,510,260202,3,"Block Group 3, Census Tract 2602.02, Baltimore city, Maryland",50526.0,718,654,64,24051002602023,0.9108635097493036
3694,G24051002602024,24,Baltimore city,510,260202,4,"Block Group 4, Census Tract 2602.02, Baltimore city, Maryland",32419.0,688,585,103,24051002602024,0.8502906976744186
3695,G24051002602031,24,Baltimore city,510,260203,1,"Block Group 1, Census Tract 2602.03, Baltimore city, Maryland",33036.0,738,684,54,24051002602031,0.926829268292683
3696,G24051002602032,24,Baltimore city,510,260203,2,"Block Group 2, Census Tract 2602.03, Baltimore city, Maryland",62734.0,358,345,13,24051002602032,0.9636871508379888
3697,G24051002603011,24,Baltimore city,510,260301,1,"Block Group 1, Census Tract 2603.01, Baltimore city, Maryland",37311.0,430,339,91,24051002603011,0.7883720930232558
3698,G24051002603012,24,Baltimore city,510,260301,2,"Block Group 2, Census Tract 2603.01, Baltimore city, Maryland",46042.0,451,386,65,24051002603012,0.8558758314855875
3699,G24051002603013,24,Baltimore city,510,260301,3,"Block Group 3, Census Tract 2603.01, Baltimore city, Maryland",48140.0,306,261,45,24051002603013,0.8529411764705882
3700,G24051002603014,24,Baltimore city,510,260301,4,"Block Group 4, Census Tract 2603.01, Baltimore city, Maryland",35114.0,337,315,22,24051002603014,0.9347181008902077
3701,G24051002603015,24,Baltimore city,510,260301,5,"Block Group 5, Census Tract 2603.01, Baltimore city, Maryland",45500.0,327,272,55,24051002603015,0.8318042813455657
3702,G24051002603021,24,Baltimore city,510,260302,1,"Block Group 1, Census Tract 2603.02, Baltimore city, Maryland",55130.0,387,387,0,24051002603021,1.0
3703,G24051002603022,24,Baltimore city,510,260302,2,"Block Group 2, Census Tract 2603.02, Baltimore city, Maryland",41979.0,377,323,54,24051002603022,0.8567639257294429
3704,G24051002603023,24,Baltimore city,510,260302,3,"Block Group 3, Census Tract 2603.02, Baltimore city, Maryland",,502,364,138,24051002603023,0.7250996015936255
3705,G24051002603024,24,Baltimore city,510,260302,4,"Block Group 4, Census Tract 2603.02, Baltimore city, Maryland",38112.0,744,744,0,24051002603024,1.0
3706,G24051002603025,24,Baltimore city,510,260302,5,"Block Group 5, Census Tract 2603.02, Baltimore city, Maryland",62169.0,242,165,77,24051002603025,0.6818181818181818
3707,G24051002603026,24,Baltimore city,510,260302,6,"Block Group 6, Census Tract 2603.02, Baltimore city, Maryland",19961.0,625,549,76,24051002603026,0.8784
3708,G24051002603031,24,Baltimore city,510,260303,1,"Block Group 1, Census Tract 2603.03, Baltimore city, Maryland",17125.0,468,416,52,24051002603031,0.8888888888888888
3709,G24051002604011,24,Baltimore city,510,260401,1,"Block Group 1, Census Tract 2604.01, Baltimore city, Maryland",34300.0,248,222,26,24051002604011,0.8951612903225806
3710,G24051002604012,24,Baltimore city,510,260401,2,"Block Group 2, Census Tract 2604.01, Baltimore city, Maryland",39188.0,896,871,25,24051002604012,0.9720982142857143
3711,G24051002604013,24,Baltimore city,510,260401,3,"Block Group 3, Census Tract 2604.01, Baltimore city, Maryland",30192.0,190,190,0,24051002604013,1.0
3712,G24051002604021,24,Baltimore city,510,260402,1,"Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",46602.0,667,615,52,24051002604021,0.9220389805097451
3713,G24051002604022,24,Baltimore city,510,260402,2,"Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",34423.0,643,612,31,24051002604022,0.9517884914463453
3714,G24051002604031,24,Baltimore city,510,260403,1,"Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",31571.0,752,666,86,24051002604031,0.8856382978723404
3715,G24051002604032,24,Baltimore city,510,260403,2,"Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",,32,32,0,24051002604032,1.0
3716,G24051002604041,24,Baltimore city,510,260404,1,"Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",,0,0,0,24051002604041,
3717,G24051002604042,24,Baltimore city,510,260404,2,"Block Group 2, Census Tract 2604.04, Baltimore city, Maryland",56413.0,211,164,47,24051002604042,0.7772511848341233
3718,G24051002604043,24,Baltimore city,510,260404,3,"Block Group 3, Census Tract 2604.04, Baltimore city, Maryland",36600.0,548,438,110,24051002604043,0.7992700729927007
3719,G24051002605011,24,Baltimore city,510,260501,1,"Block Group 1, Census Tract 2605.01, Baltimore city, Maryland",56738.0,1272,1019,253,24051002605011,0.8011006289308176
3720,G24051002605012,24,Baltimore city,510,260501,2,"Block Group 2, Census Tract 2605.01, Baltimore city, Maryland",55868.0,520,443,77,24051002605012,0.8519230769230769
3721,G24051002605013,24,Baltimore city,510,260501,3,"Block Group 3, Census Tract 2605.01, Baltimore city, Maryland",53565.0,417,389,28,24051002605013,0.9328537170263789
3722,G24051002606041,24,Baltimore city,510,260604,1,"Block Group 1, Census Tract 2606.04, Baltimore city, Maryland",15114.0,203,171,32,24051002606041,0.8423645320197044
3723,G24051002606042,24,Baltimore city,510,260604,2,"Block Group 2, Census Tract 2606.04, Baltimore city, Maryland",,191,133,58,24051002606042,0.6963350785340314
3724,G24051002606043,24,Baltimore city,510,260604,3,"Block Group 3, Census Tract 2606.04, Baltimore city, Maryland",21058.0,252,208,44,24051002606043,0.8253968253968254
3725,G24051002606051,24,Baltimore city,510,260605,1,"Block Group 1, Census Tract 2606.05, Baltimore city, Maryland",42151.0,396,368,28,24051002606051,0.9292929292929293
3726,G24051002606052,24,Baltimore city,510,260605,2,"Block Group 2, Census Tract 2606.05, Baltimore city, Maryland",34079.0,611,490,121,24051002606052,0.8019639934533551
3727,G24051002606053,24,Baltimore city,510,260605,3,"Block Group 3, Census Tract 2606.05, Baltimore city, Maryland",48409.0,545,462,83,24051002606053,0.8477064220183487
3728,G24051002606054,24,Baltimore city,510,260605,4,"Block Group 4, Census Tract 2606.05, Baltimore city, Maryland",,285,232,53,24051002606054,0.8140350877192982
3729,G24051002606055,24,Baltimore city,510,260605,5,"Block Group 5, Census Tract 2606.05, Baltimore city, Maryland",,107,107,0,24051002606055,1.0
3730,G24051002606056,24,Baltimore city,510,260605,6,"Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",103417.0,49,49,0,24051002606056,1.0
3731,G24051002607001,24,Baltimore city,510,260700,1,"Block Group 1, Census Tract 2607, Baltimore city, Maryland",60250.0,619,536,83,24051002607001,0.8659127625201939
3732,G24051002607002,24,Baltimore city,510,260700,2,"Block Group 2, Census Tract 2607, Baltimore city, Maryland",59375.0,461,384,77,24051002607002,0.8329718004338394
3733,G24051002608001,24,Baltimore city,510,260800,1,"Block Group 1, Census Tract 2608, Baltimore city, Maryland",29669.0,614,565,49,24051002608001,0.9201954397394136
3734,G24051002608002,24,Baltimore city,510,260800,2,"Block Group 2, Census Tract 2608, Baltimore city, Maryland",60598.0,494,461,33,24051002608002,0.9331983805668016
3735,G24051002609001,24,Baltimore city,510,260900,1,"Block Group 1, Census Tract 2609, Baltimore city, Maryland",102813.0,429,340,89,24051002609001,0.7925407925407926
3736,G24051002609002,24,Baltimore city,510,260900,2,"Block Group 2, Census Tract 2609, Baltimore city, Maryland",100990.0,426,365,61,24051002609002,0.8568075117370892
3737,G24051002609003,24,Baltimore city,510,260900,3,"Block Group 3, Census Tract 2609, Baltimore city, Maryland",115245.0,984,849,135,24051002609003,0.8628048780487805
3738,G24051002610001,24,Baltimore city,510,261000,1,"Block Group 1, Census Tract 2610, Baltimore city, Maryland",31016.0,244,143,101,24051002610001,0.5860655737704918
3739,G24051002610002,24,Baltimore city,510,261000,2,"Block Group 2, Census Tract 2610, Baltimore city, Maryland",40726.0,303,232,71,24051002610002,0.7656765676567657
3740,G24051002610003,24,Baltimore city,510,261000,3,"Block Group 3, Census Tract 2610, Baltimore city, Maryland",30757.0,345,269,76,24051002610003,0.7797101449275362
3741,G24051002610004,24,Baltimore city,510,261000,4,"Block Group 4, Census Tract 2610, Baltimore city, Maryland",61563.0,442,355,87,24051002610004,0.8031674208144797
3742,G24051002611001,24,Baltimore city,510,261100,1,"Block Group 1, Census Tract 2611, Baltimore city, Maryland",109583.0,425,328,97,24051002611001,0.7717647058823529
3743,G24051002611002,24,Baltimore city,510,261100,2,"Block Group 2, Census Tract 2611, Baltimore city, Maryland",126389.0,589,516,73,24051002611002,0.8760611205432938
3744,G24051002701011,24,Baltimore city,510,270101,1,"Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",82050.0,336,319,17,24051002701011,0.9494047619047619
3745,G24051002701012,24,Baltimore city,510,270101,2,"Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",59565.0,352,256,96,24051002701012,0.7272727272727273
3746,G24051002701021,24,Baltimore city,510,270102,1,"Block Group 1, Census Tract 2701.02, Baltimore city, Maryland",70682.0,362,330,32,24051002701021,0.9116022099447514
3747,G24051002701022,24,Baltimore city,510,270102,2,"Block Group 2, Census Tract 2701.02, Baltimore city, Maryland",61429.0,365,266,99,24051002701022,0.7287671232876712
3748,G24051002701023,24,Baltimore city,510,270102,3,"Block Group 3, Census Tract 2701.02, Baltimore city, Maryland",72639.0,334,243,91,24051002701023,0.7275449101796407
3749,G24051002701024,24,Baltimore city,510,270102,4,"Block Group 4, Census Tract 2701.02, Baltimore city, Maryland",52331.0,486,384,102,24051002701024,0.7901234567901234
3750,G24051002702001,24,Baltimore city,510,270200,1,"Block Group 1, Census Tract 2702, Baltimore city, Maryland",71875.0,288,243,45,24051002702001,0.84375
3751,G24051002702002,24,Baltimore city,510,270200,2,"Block Group 2, Census Tract 2702, Baltimore city, Maryland",69688.0,333,320,13,24051002702002,0.960960960960961
3752,G24051002702003,24,Baltimore city,510,270200,3,"Block Group 3, Census Tract 2702, Baltimore city, Maryland",83636.0,171,146,25,24051002702003,0.8538011695906432
3753,G24051002703011,24,Baltimore city,510,270301,1,"Block Group 1, Census Tract 2703.01, Baltimore city, Maryland",63750.0,242,198,44,24051002703011,0.8181818181818182
3754,G24051002703012,24,Baltimore city,510,270301,2,"Block Group 2, Census Tract 2703.01, Baltimore city, Maryland",77763.0,344,294,50,24051002703012,0.8546511627906976
3755,G24051002703013,24,Baltimore city,510,270301,3,"Block Group 3, Census Tract 2703.01, Baltimore city, Maryland",65417.0,204,204,0,24051002703013,1.0
3756,G24051002703014,24,Baltimore city,510,270301,4,"Block Group 4, Census Tract 2703.01, Baltimore city, Maryland",60485.0,492,451,41,24051002703014,0.9166666666666666
3757,G24051002703021,24,Baltimore city,510,270302,1,"Block Group 1, Census Tract 2703.02, Baltimore city, Maryland",79615.0,338,302,36,24051002703021,0.893491124260355
3758,G24051002703022,24,Baltimore city,510,270302,2,"Block Group 2, Census Tract 2703.02, Baltimore city, Maryland",68894.0,407,363,44,24051002703022,0.8918918918918919
3759,G24051002704011,24,Baltimore city,510,270401,1,"Block Group 1, Census Tract 2704.01, Baltimore city, Maryland",61918.0,847,773,74,24051002704011,0.9126328217237308
3760,G24051002704012,24,Baltimore city,510,270401,2,"Block Group 2, Census Tract 2704.01, Baltimore city, Maryland",83432.0,537,501,36,24051002704012,0.9329608938547486
3761,G24051002704013,24,Baltimore city,510,270401,3,"Block Group 3, Census Tract 2704.01, Baltimore city, Maryland",40993.0,501,455,46,24051002704013,0.908183632734531
3762,G24051002704014,24,Baltimore city,510,270401,4,"Block Group 4, Census Tract 2704.01, Baltimore city, Maryland",77986.0,339,339,0,24051002704014,1.0
3763,G24051002704021,24,Baltimore city,510,270402,1,"Block Group 1, Census Tract 2704.02, Baltimore city, Maryland",76125.0,274,261,13,24051002704021,0.9525547445255474
3764,G24051002704022,24,Baltimore city,510,270402,2,"Block Group 2, Census Tract 2704.02, Baltimore city, Maryland",63095.0,311,196,115,24051002704022,0.6302250803858521
3765,G24051002704023,24,Baltimore city,510,270402,3,"Block Group 3, Census Tract 2704.02, Baltimore city, Maryland",75536.0,227,201,26,24051002704023,0.8854625550660793
